"","KOPT-K1.DMSO.1","KOPT-K1.DMSO.2","KOPT-K1.DMSO.3","HPB-ALL.DMSO.1","HPB-ALL.DMSO.2","HPB-ALL.DMSO.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","HPB-ALL.SAHM1.1","HPB-ALL.SAHM1.2","HPB-ALL.SAHM1.3"
"BRWD3",6.29013896735836,6.52887624288041,6.42791235259867,7.26854022929522,6.35604112900618,6.27165464029954,5.72361820842398,5.18573566867047,5.77145718800134,7.38092577149961,7.15334465544042,7.34104008291587
"LTN1",6.62098165125036,6.72808216681862,6.96948361728386,6.68205815617897,4.9290480251478,5.44180127364312,5.62104082601741,5.43429069247912,6.06171877221126,6.84342815329325,6.68654532826608,6.94684484025289
"FGFR1OP2",5.98367162220941,5.84465831220887,5.82061690384561,4.6888708112587,4.76712279487894,4.91453779926601,5.26678818440676,5.71328421328567,5.31595981264135,5.43082815803366,5.35787627934344,5.53717630214799
"GARS",11.948549686437,11.8605265063061,11.8090176458883,11.5016128905312,11.5814333182278,11.4261126657687,10.5459665552707,10.5046741439841,10.6108508305029,11.737703087086,11.7337728469807,11.6928082579988
"GART",6.16094057505663,6.22436140294896,6.04588284086423,8.80284204577028,8.91119098385514,8.93613605561658,4.99181209353323,5.10333929827223,5.19842325916806,8.65071488520741,8.56321569890291,8.40254062857291
"GPR160",7.65459382623462,7.67074002628455,7.71818019746928,8.35377054482444,8.30607328831707,8.38451793813191,6.85111133989115,6.26478477504666,6.66253824748147,8.41506810636997,8.31227103099772,8.39923115663095
"ATP2C1",6.5878908666426,6.56975718595856,6.46661972665891,7.64360542031783,7.38070979831433,7.67788364017851,5.89951756483097,5.7911231640906,5.28240863480637,7.64967677876422,7.6051287783728,7.79627322918019
"UTP25",7.46707392361253,7.40626878190273,7.36663689480679,8.30528089136117,8.04918040434115,8.01336129223302,5.97186270381315,6.32940676257371,6.33921671611851,7.81388124688486,7.87723571601392,8.02772834422301
"GK",5.2276499653703,5.14411956496136,5.00141550593468,5.33917668964074,5.33745945321342,5.36819036306042,4.35719209458106,4.2439423517352,4.36368661018139,5.63951742855021,5.59698969653464,5.45521804999925
"GPD2",5.37745096326529,5.29493422056076,5.29542143614493,5.7327137006386,5.78934858227334,5.72894268371555,4.26022051351414,4.01779044730097,4.17406580261274,5.79539635181863,6.10609253219702,6.00628074546768
"C17orf58",7.34787987240839,7.27407979857047,7.22595613339056,8.32024170435177,8.02881908401475,8.12224084209335,6.15800317581887,6.57964209585456,6.29955647806208,8.25037559035553,8.4027979111736,8.29690524092817
"C20orf197",7.92384467790928,7.97833577553921,7.90078692000248,3.40880553617778,3.65910096191009,3.96974031066621,7.26232174845275,7.28134553228122,7.26109378150313,4.22448492667273,3.79474499412925,4.18146036958423
"FRG1BP",5.15935038951989,4.68342252623105,4.55228066496735,3.2938537020251,3.11449228921579,2.94570186653469,6.65962748118523,6.50657913480873,6.54941016953968,3.33930395381135,3.36246986414802,3.32619436671006
"RPUSD3",5.52114186782431,5.24334689205089,5.22617162329058,6.94892059165763,6.70513293747723,6.72707813155224,3.98355033283774,4.15242370574772,4.54334147993042,6.32361973251809,6.27386533639459,6.42992693557705
"SCAI",6.79779376018017,6.57301869917786,6.36614774199547,7.06539472683704,5.96301660939992,6.09664404493623,5.34332135714283,5.92758185552145,5.88218284738628,7.5640236859087,7.47129835069261,7.23833863327545
"SNX24",4.07546849473155,3.95525942795628,3.85383412212459,4.6823865286257,4.09726488284667,4.3794646972078,3.57294705941332,3.3485772221457,3.37298711365172,4.8757752981578,4.92225119711509,4.90217054103196
"SLC6A16",4.71311994727145,4.68342252623105,5.02252556139779,3.57714859849998,3.47305247491592,3.45191501438646,6.05920898276829,5.52920958452317,6.08519334829655,3.56047510297992,3.42217852875557,3.83442546456458
"ANKRD11",7.3484784400699,6.89900868322016,7.14237336734011,7.89040623161391,7.58503501309034,7.5678302102575,6.59030765619272,6.30440953808018,6.45013976410643,8.20465054577325,7.90261426187606,8.10864927409745
"GTF2A1",7.70559443756433,7.75234980219084,7.82417989762517,7.96330583807562,6.35352205833808,6.47258939192661,6.68460141609022,7.25895601076549,7.69371544219582,8.49495927931786,8.40137408478624,8.32262519386102
"PSAT1",12.5774371835379,12.6238924730568,12.6234424414,10.6504084409667,10.5386020542246,10.7172391264778,10.9244216389063,11.0254121896239,10.9977699352984,11.3511891787442,11.3739070777379,11.4758196270442
"H1F0",9.66576020373189,9.96453723280129,9.87762625075773,7.42583580283574,7.52449725597163,7.69837587715877,8.93566994741244,8.90317967007606,8.66134420260751,7.9347256039921,7.90061514258992,7.98401043655919
"HIST1H1C",11.0347328883365,11.4155983963379,11.4261143191628,9.34175001788184,7.94480709942398,7.9679268302656,10.5690986205972,10.9781161198573,11.1970546076685,9.98377034131192,10.2385472413216,9.80819593798217
"HIST1H1D",10.3512339867097,10.8899422658303,10.9813861060425,8.33338668052918,5.752140214767,5.77528452057501,10.3498617173795,10.6812432523909,10.6460442437752,8.9045427735418,9.43594226699516,8.65528729789359
"HIST1H1E",9.31259393885949,9.70684043846886,9.57529214461717,7.57176549917039,5.07891842783298,5.39414438612395,8.16514937867577,8.79123665637169,8.59725551249274,8.36686344694368,8.74725046927892,8.05182282489705
"ANXA3",6.77636373868644,7.3801445421317,7.37674263764399,3.11885594969707,2.96655614093605,2.91696426899056,3.80264786063646,3.60857245123909,4.21876843813834,3.31473851399214,3.11259139550666,2.9709907301013
"HELLS",7.79866201907032,7.82011911699555,7.78454069528288,8.93280453100043,8.46577445755187,8.50733466225838,7.19585593549092,7.00750630453475,7.21993669088588,9.19598333137733,9.12291319415348,9.04075245008451
"HK2",6.26034018701223,6.07930650321009,6.22564759822835,7.09437616346665,7.21366353265991,7.01671320514739,5.36965876040287,4.57191682347226,4.71615926376992,6.19134514874459,6.26351756437945,6.10961885853601
"HNRNPH1",4.79326642939995,4.79760457042692,4.66953301723083,5.69083197245275,5.01782457009917,5.4070102070039,4.03904646200687,3.62136210181834,3.83483059683744,5.90796715279186,5.73392074427943,5.70532077815242
"HES1",6.71682556812866,6.44421415945933,6.64165588197922,8.73189367360489,8.90836523825671,8.79756105354948,5.50064531437148,5.81137809248995,5.69162964214442,7.81878073178379,7.73686683622085,7.86249175697705
"IARS",12.1347833350547,12.0577082039723,12.0789969902173,12.6100888642932,12.6398852126961,12.5730526725779,10.9423225829957,10.8421821705224,10.8628060044996,12.6643865681944,12.6978158131023,12.6814454614883
"ZNF678",6.72323279769188,6.80405478053659,6.80493252527404,7.22909929286643,6.64525251799709,6.6830924841336,5.61520246338731,5.91257140891442,5.88249200492165,7.76645823575046,7.48402096953469,7.51591656069548
"ID2",6.41069553457589,6.07334148390979,6.23016886297128,8.87713020841595,8.62810988830527,8.87575996945334,5.40669072136598,5.46384405287917,5.8192485057842,9.38984231325852,9.3728190899066,9.40173693277416
"CCDC18",6.76078893567523,6.96454877557696,7.00415320176062,6.57325930592742,4.90779994263412,5.49652776416815,5.8926063291679,6.16495200240616,6.29253411753603,7.30258702102651,7.2787839334138,7.3111635638983
"IFRD1",7.82346831012393,7.68375620542782,7.84557826598567,9.120115143892,9.02878981978379,9.06336247348776,6.88065629836181,6.58145831896979,6.90362286444018,9.4107433178507,9.44438385891488,9.34511540538887
"IGF1R",7.69315697648483,7.71871612767879,7.78421098340995,7.95852739681499,7.35432371009542,7.62318576952675,6.65880312621242,6.52230834755999,6.30685276542419,7.29805023954152,7.2302973000377,7.28573508618718
"ANKRD37",7.93942171039848,7.79103091405429,7.83680355409352,7.99439659016831,7.75248347863665,7.86337555980774,7.56618163897897,7.24975510385916,7.3330187752275,6.74524157375297,6.75984856108029,6.95120177977605
"IL6ST",6.68254246146967,6.75056971498534,7.08634261209238,5.61837617601496,4.77334407932766,4.98456912789326,5.21808107764796,5.5392264989085,5.85321088797267,6.10822001353689,5.83633364336095,5.89610387511003
"IL7R",5.69215722079027,5.67380083054144,5.75731538616968,7.64068107815724,7.64743165456289,7.70735294144898,4.15277613103147,4.59635667184948,4.75226049061098,7.56665594783715,7.8669445213233,7.77393357125298
"RFLNB",7.10314422447553,7.20980431191141,6.96455685617301,5.67652190736437,5.29050573220002,5.54563535567917,6.56277320222711,6.41335085625514,6.74204696541535,6.43907367860171,6.45131384598661,6.40170043068202
"ITGA6",5.90350636162324,5.47717167775961,5.81264343173486,6.78962244313707,6.55749358659518,6.81542695016856,5.63685550785549,4.77325251612891,5.27809901564095,7.45013343797353,7.10068547464142,7.38930349342236
"IREB2",4.80965388000511,4.55747310873326,4.38788274832307,6.10364222169395,5.14424741935777,5.49287022760296,4.22718583446014,3.93655295201672,4.154073649547,6.08221644810851,6.01657297651526,6.27011570779005
"ITGA1",5.99655706435235,6.37191776457053,6.23971604525763,3.34614112404708,3.42690502700163,3.54258764290559,4.65941721201276,5.18788500041833,5.18087647644635,3.33695331658116,3.19607625662607,3.00999678236215
"ITGA2",5.83331332211765,5.49860769366831,5.10502319828684,3.14253033603194,3.1670136038292,2.95917801805296,4.40605848812099,4.2201683795656,4.55861626269135,3.30085625512826,3.01467435592474,3.01860329317184
"ITPKB",4.62096688549392,5.04795588024561,4.48875997666176,5.29003446425221,4.5584127977913,4.85691276908755,4.05698283891414,4.46573785293688,4.18852880110802,5.43836301463493,5.40717883349835,5.45250223855541
"JAK1",8.50382171184608,8.36392736163462,8.4429823305999,7.16644334538579,6.30415053374668,6.27406300296081,7.77776594217393,7.89150284289436,8.12629600587002,7.34841636558534,7.40206446829248,7.19374221874411
"JUN",5.52838870081938,5.2031152867452,5.24415104043619,7.02922647035208,7.013353563497,7.05805637222959,6.59843779949111,6.9933296081798,6.84188015970598,8.49010797873265,8.60585002919664,8.60772473146253
"KCNA3",8.57070857570804,8.51710384697051,8.65022977611785,6.45412641073263,5.82859845130387,5.54773206567457,7.92336766258103,7.977025277855,8.25204719230821,6.86599386387081,6.81865286759391,6.56930206754811
"FAM111B",5.51236839530553,5.59254670205082,5.63296763440618,8.11662858495721,6.6228645455745,6.96531815185862,4.96388868633581,5.21314705686406,5.20111693555149,8.18712331864846,7.94505947484495,8.24924628466145
"TEX9",4.06498329329794,3.70082754519245,3.64602242435639,5.27309793951551,4.53122557336301,4.9800982697944,3.38791584038195,3.5315078153596,3.48775875321143,5.61029908007637,6.01280423978864,6.08483639994324
"ERCC6L2",5.21463470571454,5.31162240278274,4.94557569730866,5.84002241298469,5.36072663111598,5.41378606125884,3.91697348618689,4.42048453322286,4.71925665886082,6.30985038270736,6.41615630974623,6.27432652580214
"MALAT1",11.0660394800602,8.88972270327653,9.86781535842419,6.79730653460111,4.72871343469035,5.78686615502157,8.15237097977712,8.61730491857547,8.15790048711337,7.97535378507575,8.43214323290486,7.86647420741785
"PSMA3-AS1",5.2626099115533,5.26796497743766,5.15920617284942,6.63163496251603,6.14728814410517,6.56132664643366,4.67191159408976,4.04409936061878,4.55780196326262,6.7475297236709,6.94023691799316,7.07274276543317
"C16orf87",4.70210965875459,4.83048752473377,4.64707232219267,5.40520782763226,4.4753018092498,4.31805413865785,4.45574852039605,4.14971374220661,4.49521453140025,5.71223475681194,5.65598513464526,5.70463053010637
"GLIDR",5.69748078536611,5.66165700484343,5.47041428978676,4.59777773276502,4.86821065113666,4.76990836462601,6.16019831050332,6.62098193510726,6.84960579204856,4.66842906056578,4.59290384630848,4.4856767219908
"ZNF818P",4.60959775720624,4.82326536647919,4.42814462773582,4.61250418499283,3.85436824699425,4.50010024921738,3.84672491460188,4.05685809787833,3.85095366154142,4.839965137592,4.60309747946061,5.28063935178127
"FKSG49",8.994820405485,8.79077869538307,9.06095749532762,8.16944140670352,7.78405558741852,7.75178499640396,9.88253595252523,10.017828569242,10.1013664238601,8.23099388074402,8.06496111809582,8.23028042677158
"EML6",5.60295087518973,5.42958220600463,5.49409536205033,5.64621068792604,5.72681349200224,5.85000083943972,4.7232482590668,4.76715535872271,4.68459122571468,6.13474151321392,6.17124704774441,6.10609125397357
"LRMP",7.97949613879805,7.94928967785616,8.01821999206039,8.89244228863724,8.96782608444247,8.98272672656577,7.43078357055702,7.25455610099372,7.28648658196662,9.53938129847345,9.47388626980104,9.45482415593565
"LRP6",6.51818264685674,6.05941696975871,5.98656746639839,7.23776820222936,7.04169843178655,6.93749595369732,4.71163544620438,5.48020504254617,5.63136080921885,7.33605434170372,7.00193024550831,7.16085243476458
"LSP1",6.85772725545917,6.81486935729661,6.76395914345025,6.15063761695729,6.40783781933796,6.3633228294057,6.99046798775206,6.803140712184,6.85663361989629,5.48444748357641,5.04249824202967,5.1869666835024
"LY9",8.96468547310656,8.90216598470177,8.83807285869915,4.6248058475548,4.64098716277012,4.52141570048196,7.92433273318285,7.87973188627896,7.86450721699071,4.78612158883871,4.57768287466623,4.70783675196346
"MXD1",6.00665427292996,5.49095405352754,5.92537648096533,6.8119447440654,6.74901979559526,6.8775177343008,5.44754410914542,5.33096261413623,5.25846643757711,7.40993763251027,7.47897161983033,7.4105804305683
"MAN2A1",8.38802082141396,8.48949678462576,8.29515742036002,9.52395915069664,9.35037518339429,9.50245987691222,7.66144078299466,7.77320011984473,7.32004681010822,9.65903953996191,9.70182916613039,9.74518540100215
"HCG18",5.27104978367013,5.35256769893916,5.45285499622413,5.52839568023623,5.42660891331408,5.41755059611295,4.17010433130909,4.26377295822131,4.36368661018139,5.62383533433868,5.42327980553485,5.4806769088976
"MCC",5.92473944147,6.06666271799191,6.16852275501044,4.27747976245024,3.52749370313782,4.27690214445778,5.40646021119587,5.49657676530133,4.92020062730273,4.49346689888148,4.51451682393843,4.42898414235631
"MDM4",5.00960760708968,4.58393364434766,4.7588971550411,5.30872230547686,4.59635667184948,4.87648441224453,4.46151387743438,4.31407051416703,4.14991879740506,5.77661762048995,5.42693397387957,5.65701804286394
"MEFV",5.33867337813136,5.38898331591451,5.49511600240371,4.33974396905409,4.9875753542879,4.46680119776443,6.65880312621242,6.32940676257371,6.52434234676828,4.21125686314051,4.41834483979858,4.0995517773344
"ATXN3",6.08382139360686,5.71303116758496,5.89346841862095,6.98111813762486,5.77052021448991,6.4303016825509,5.22362432483343,5.60166424894072,5.56223597214774,7.28822853184297,7.45972662574702,6.91709026639397
"ASNS",9.90784301721539,9.75325151878206,9.73406487922359,6.18528789400869,6.07734874977898,6.03831704616172,7.30653289356051,6.74704234145894,6.96258046410242,6.90914162010958,7.0265039929922,6.95206684510082
"SUZ12P1",4.09442967856352,3.95508760200139,3.65452964170729,4.428574098024,3.58124959724288,3.61207434587636,3.85356670499378,4.02473421149913,3.9186445137774,5.10593132385409,5.00696215649504,5.01563402902124
"LOC441666",4.9182947115846,5.29493422056076,5.37947897376083,3.26070711366787,3.11237592908199,3.15861989880959,6.72472685609925,7.21727402345362,6.91432396612996,3.29159140698194,3.37818353009885,3.43227695295221
"MYO1B",7.52371891316232,7.36297528999408,7.34894962608255,7.60837993739159,7.61079749578585,7.73156336952042,6.33392406972359,6.40512130535015,6.38569168180054,7.17691039996881,7.17374452943782,7.32800708134768
"ASS1",8.39882670872097,8.41550319802903,8.3166951567042,6.08063790810629,6.46203538984454,6.03422276993675,6.39871716790772,6.85487700154377,6.81890426904363,7.65036777794698,7.66469816745703,7.62558747536531
"MYH10",7.18200496296074,7.45170151371913,7.24815542973248,9.04658441689278,8.04734837930978,7.96578023222704,6.25711300528574,6.0933060572094,6.61122233208951,9.18104384289077,8.91839039048535,9.06018776462505
"PPP1R12A",9.42347721880431,9.22430930686741,9.220679838272,8.52641424592277,7.85719797861613,7.92567630238017,8.18229256560157,8.05623689991299,8.30660550765899,9.03145583092592,8.73040049910698,8.77793019874259
"ATF3",9.1852023341317,9.09993248396385,9.09153057351705,7.08263286136131,7.19704316792014,7.22299006476598,8.29291677003725,8.2571915046686,8.38719348455002,8.51067371567766,8.4721325494948,8.53090442577397
"NEK1",7.28351551838096,7.07431480037726,6.94471106949459,8.0655951781292,7.94717044574978,8.00021412996723,6.51546260728336,5.96252866322931,6.21492787750069,8.08748343342197,8.29480450529726,8.20041835150433
"NF2",4.15234766288563,4.51348514531921,4.15981701979123,4.65533100092078,4.12620936312118,4.17394697138984,3.52048502343308,3.51514009575197,3.67120457051812,4.64424809275571,4.59381242031871,4.62869246571452
"FXYD2",5.75439610269854,5.96325699463254,5.8873835264993,4.74529282126913,4.26621541267046,4.87687393920028,5.77716607762242,5.86998276389773,5.37225807960115,5.49020438406366,5.51304927425775,5.65152025118084
"NPAT",3.79358414479695,3.85432248125078,4.44288681575705,3.33645780816629,3.88461362599623,3.77539651591978,5.25994277221101,4.93076561088674,4.67332003692392,3.29011804058872,3.25136124512229,2.99375839460943
"ATP2B1",7.74339373701126,7.60197161050742,7.70885776141774,8.0260009744847,7.47052078312162,7.69097155644361,7.07541949116538,6.45679763916281,7.04925176146319,8.15173837849126,8.13176832974119,8.21443829567574
"OPHN1",11.5675898503321,11.442456777153,11.6032215291045,9.91784485491997,10.2704921756498,10.0097426254881,12.4922543131468,12.4745403407401,12.5499909338228,10.1068623761433,9.9154393048678,9.96947440369109
"SCAPER",6.93284967474909,7.00704794249624,6.75381622675485,7.00415932566973,6.52518359004859,7.00883449529494,6.14277135830588,6.25460866570282,5.99887088867413,7.23758503997441,7.19100338639622,7.26086622534628
"OSM",7.12599591290537,6.94828554498996,6.87269733795585,3.56053216455164,3.50025088518559,4.1618496035915,6.15097826080908,6.20038833338783,5.55881600191691,3.33183124426887,3.3021865909029,3.23338228768453
"PAX6",4.09636383053177,3.6900216777899,3.85287716799992,6.19669841345875,5.73599929214988,6.1030196486468,4.00420090731464,3.58265951786827,3.46316473187011,7.22360761935027,7.20639465844662,7.34971778420872
"TAS2R14",6.77647440384999,6.68679704933699,6.68988450863457,5.02231520241202,5.11254206820294,5.10661389177397,6.26161085232216,5.90191145151779,6.06510491625746,5.60542081686517,5.91895985166774,5.61674642676444
"PCBP2",7.41616495278516,7.79484688192795,7.62069748825828,6.47210364237267,5.36843944935075,5.9195453381074,7.08612484817161,7.43733662349161,7.79484688192795,7.11399120194209,6.82375888022799,6.88776544099164
"PCM1",5.91434170300558,6.13481986975409,5.80840066222576,7.73466760071167,7.52478785729152,8.04003025511288,5.19177948132233,5.18675752044557,5.30531854991799,8.15396127407889,8.06517446741879,7.98319880249579
"LACTB2",5.55663798190717,6.1029860896844,5.60409592766278,6.67690915723418,6.33086429443078,6.63768850720611,4.61314271388639,5.21037904031809,5.34397961694456,7.11585216966005,7.01729469152409,7.08581382347762
"TUBE1",8.95890681301599,8.98783159446043,9.0636635977979,8.44245158978421,8.25100414185543,8.50358677760263,7.76989565095424,7.59398574837766,7.80238513228349,9.06079316872339,9.05441495827684,9.16497175086565
"RSRC1",4.17992570708574,4.30619839684079,4.60309676575743,4.97684403881359,4.40181912669183,4.52336288311535,3.57377246695723,3.59750545919187,3.72737848351391,5.48389441615472,5.47022258208508,5.28643244138722
"ZNF107",6.52887718977675,6.16209181075168,6.07650317119616,4.76700521320492,4.64909788152743,4.85175953329982,5.24983383701048,5.61506742700451,5.15017098354077,4.83473255872919,5.15437676622436,4.87751074053334
"ANAPC5",6.12643031020129,6.40143089281926,5.8864137638297,7.19973597426267,6.64712285273971,7.02180209843388,5.16711629628382,6.0323871299878,5.44148747690371,7.38257497791444,7.58007735197823,7.45013343797353
"PCYOX1",6.21701258473515,6.22228533566578,6.16408957511801,6.78277116892938,6.11890927380658,6.30721713034498,5.46664659237936,5.36480222370025,5.22506546354308,6.68703392199707,6.50582542508456,6.69203530797156
"PDK3",5.06025773190648,4.99373304151925,5.32506854136564,7.13194474179851,5.67311584898096,6.08118118135712,4.30410796027848,4.63143530293779,4.47175903000383,7.22392458948249,7.47264475371272,7.28751067441173
"ZFR",8.29969339468116,8.2658374386178,8.20599011534966,8.08951701788962,7.13638105846352,7.43487327021525,7.44374612887137,7.40509947182968,7.72853231665966,8.62223505488096,8.41022065672297,8.36650186862477
"LUC7L3",5.65594503752972,5.68514882203411,5.36344229992049,7.58065273504593,6.80816837648377,7.05505718107315,4.65633186708071,5.13172009169518,5.2864843917227,7.79916891047909,7.51323888670148,7.67300884921283
"ERAP1",5.22698704280561,5.0545619240405,5.06761364982041,7.86059990945283,7.51304955504325,7.80653443468994,4.87481890102632,3.87057967745444,4.60817252106387,8.27677844726465,8.26874858156672,8.32784018129706
"RSF1",6.19713975679756,6.10328851858014,5.93406377149246,7.53329788720451,7.15437999662944,7.45293180592477,5.2135754722825,5.2746544384979,5.66115661732056,7.61929254845715,7.72475063546547,7.83469852964841
"GALNT7",7.39795882839478,7.51560571938567,7.50639149114734,8.4987117904654,8.04244658163187,8.3660392746421,6.87449935358277,6.74524528154959,6.93678103274633,8.90280803672927,8.89807258175862,8.85250434531532
"PFKFB3",8.88033886351321,8.42977782303013,8.6323866999995,8.65595756865634,8.63070150988073,8.74677583515472,7.99998034766419,8.08655296254851,8.03839256841959,7.17694788927534,7.54882761102346,7.4801115423883
"PIK3R1",7.46501229824262,7.41951615186407,7.40454604897122,8.06849569226342,7.31503970315046,7.49974453556054,6.8468569039854,6.80774552236772,6.90528117284212,8.35576443339909,8.15850859800244,8.15714853461524
"PKM",9.2173157958873,9.11754001190191,9.0257006345452,10.3505936295974,10.880412251788,10.7599824999543,8.96894719938312,8.79963461592322,8.93145271013588,9.97837379958579,9.37384673435009,9.5733506566799
"TM6SF1",8.58720239116587,8.42653793671217,8.52670618131853,6.28985988863052,5.80464472519293,5.87952429975972,6.45863918987651,6.36476774778717,6.73252550069669,7.09707745771281,7.11778001524195,7.25714065029434
"GDAP1",6.83895049571905,6.50123725268612,6.85064267861951,7.38893066121651,7.30727410869761,7.57939106227097,5.41010358885246,5.92517290877609,5.98593753591767,7.49049840436247,7.51545301268141,7.57583353642673
"TRMT13",6.37811714915691,6.35019309101974,6.21594409559289,6.8665978229364,5.23674366924831,6.14566536342878,5.0654252773269,4.79873046828051,5.38273249027515,7.14884809072637,7.20514633166414,7.1321132729352
"TMX3",4.1413663311411,4.1026476006806,3.78987090938413,5.25199196685943,4.35339010024737,4.74591718978209,3.44453813087002,3.66002193835016,3.31579444199336,5.30621243873231,5.64444488738413,5.53999161106093
"POU3F2",5.36250101928102,5.19984225523352,5.1683019236299,4.71555894703929,4.14971374220661,3.83440536141194,4.355013865756,4.57965349848823,4.99944989254827,5.12230625216795,5.06532345549516,5.14719379331536
"DDIT4",9.35419427692779,9.38814686458823,9.36826105156723,10.1683645865383,10.0019956234231,10.2515369474788,8.17586460118007,8.10502782336902,8.37351778567204,9.34953233489326,9.24005095399993,9.47103436238117
"LZTFL1",8.17056397715952,8.1646689340163,8.09000735920695,8.60911482926878,8.43590821939057,8.84892238040544,6.67209546297989,6.69095825628665,6.57260466767196,8.53215099027918,8.72168767325944,8.64666545859355
"TMEM106B",8.25818084531041,8.38445692223749,8.40029971769506,4.41628460674487,3.23512916843223,4.02331911528912,7.82233285890332,7.58179017935014,7.98914316239981,4.85278432560995,4.99813453083484,4.47446464629806
"OTUD4",7.4957042427408,7.57338692310203,7.38351126667319,7.25946127488816,6.06798991156407,6.36061808019295,6.38715925424856,6.7794299344456,6.83717317041936,7.15671639292794,6.98709521367037,7.14135476686707
"PPIA",4.78248378008835,4.96124751905966,5.24389818937513,5.36565359737944,3.53912594384795,4.46908655718127,3.74680575304922,4.18970896315848,4.0155057063827,5.36735324899545,5.5202563197191,5.13088764193622
"KLHL24",7.31894845515479,7.26755401056256,7.29418400759743,8.15464706043453,8.09009266149786,8.16991406138554,6.62876713743439,6.16421648961941,6.71135018333469,8.46775246713351,8.44797450509072,8.37932702609262
"GIN1",6.63791150242418,6.75594327498153,6.58497269151353,7.23881296031103,6.84868112433005,7.25640786053055,5.95440056394076,6.0322154250335,5.61283099631515,7.26893810218075,7.3477741603066,7.5485974992162
"BCOR",6.26214439828255,6.21492787750069,5.78386749612576,7.67522191458968,6.14038462586756,6.11112975683555,4.76957381057507,4.89046676072449,4.9247532700523,8.46605331248987,8.54902041690121,8.276676881532
"ZNF770",3.74784880348812,4.43212685967297,4.27848032882547,5.23549037255694,4.17536014442301,4.31112050913278,3.79244242137772,3.64190428574822,3.64062493225226,5.93596494346408,5.76439308164549,5.50138571684394
"GABPB1-IT1",5.27536494004954,4.91497144375813,4.92876523413711,5.65792151773806,4.40840767010664,4.64638846225704,4.31748547086606,4.78217577395061,5.06931991391007,5.84195345584681,5.61328974360099,5.71208507583638
"SUSD4",5.44924288027777,5.51425790947145,5.52157026815665,7.04780039365868,6.53992879647671,6.99635242347444,4.5217387129787,4.57154287414548,4.16229396960776,6.4463309720678,6.20929235359342,6.4747048815573
"WIPI1",6.53675159971733,6.82259942506792,6.42240832052939,4.52161620310769,4.55469542073954,4.37147556936518,5.89982163927151,5.63990417234304,5.4358610322778,4.52844416185543,4.59642493935721,4.65931790939957
"CCDC186",7.08059428003266,7.09279322369242,7.21600648773595,7.49027447707197,6.30565869203737,6.65446324463718,6.08547956915082,6.47227905021126,6.84882400105193,7.90630748233434,7.79897497497481,7.88015579553058
"ATG2B",6.12394578248482,6.16421648961941,5.97807103297752,7.12183542692945,7.02276065879249,7.32877360622932,5.49116132830125,5.44451690483086,5.01267434233085,7.24528543579587,7.40173373697529,7.56002714144361
"PRPF38B",6.83967272019789,6.7489991278099,6.94056420340464,7.41163736940296,6.84121986984361,7.04362554740654,5.64951453218312,6.37754920428488,6.27643864989329,7.63733356277386,7.71981094374783,7.74485179571881
"TMEM33",3.81262653334824,3.9047995091777,3.83575889552674,5.33132057981988,4.2639398313144,4.32691881127137,3.28781131703475,3.53150781535959,3.56790959809592,6.02982624818337,5.74038722168875,5.451501803518
"SLC25A36",4.98173263355667,5.13807236386363,5.13087383586302,6.01379830989498,4.60977689168653,4.95242803081811,4.63089480920947,4.55269744879796,4.58930472826582,6.08116378490801,6.1933447329025,5.90803148009317
"SBNO1",6.49803530136328,6.7642791243531,6.65006079416149,8.0982215826569,7.67832068879741,7.94629348551791,5.7575793448749,5.43196126872304,5.54407072431429,7.68377291683401,7.50732550938099,7.72350822776181
"ATXN7L3B",9.8556717850876,9.85248401480178,9.87606437802369,8.7191096915885,7.63497318877739,7.96591674132538,9.03193950403741,9.35007399756795,9.54031600882315,8.96225761933553,8.78502258334848,8.78526385386669
"MIS18BP1",8.22135829822901,8.53492359818606,8.56782246194588,8.91202080837216,7.86566739575287,7.95703161562941,7.44604875121122,7.78579021167825,8.00536265441631,9.39510553512639,9.22175260499398,9.12791834488014
"ZGRF1",6.90331997902805,7.40481007580419,7.00361944218938,7.97545203007272,7.62961885044806,7.83026343557039,6.68351131113219,6.26485890231114,6.54876407498689,8.27300470457294,8.32528553552033,8.1780140645695
"JPX",6.34363665418184,6.75859512434238,6.51113347655484,7.25286730257743,6.61028641944558,6.97969066250094,5.69004859345866,5.55184955555508,6.16598292290924,7.74640511170685,7.59388603388642,7.70969403866267
"DNAH3",8.37969721345419,8.23819284435519,8.56555653064077,7.18583361442872,7.68068776927302,6.8069014804243,9.1717635590156,9.20250635141823,9.21444629715131,6.85637016179452,6.98254139314837,6.92420256547523
"KIF21A",6.33154572458863,6.74495337236838,6.34841566756762,2.47839707339086,3.13653365119513,2.99406861134594,6.18491017868705,5.43001618818052,5.16577535013904,3.32621601602591,3.34449461052421,2.7461790289061
"CCAR1",4.02903956912929,4.680713659367,4.19512735280406,5.53659487580538,5.48259402515852,5.335288386397,3.52636397269464,3.60216465581945,3.61003824166125,5.81958681893293,5.63236761799664,6.81791343283579
"ZNF83",7.08856688829407,7.39869363101923,7.33794290927441,7.74002351950827,7.11439301586687,7.23525980213582,6.45742316311858,6.57811225183524,6.54393772877463,7.93979071134506,7.72233898375132,7.87763093261733
