"","KOPT-K1.DMSO.1","KOPT-K1.DMSO.2","KOPT-K1.DMSO.3","HPB-ALL.DMSO.1","HPB-ALL.DMSO.2","HPB-ALL.DMSO.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","HPB-ALL.SAHM1.1","HPB-ALL.SAHM1.2","HPB-ALL.SAHM1.3"
"212624_s_at",6.91859010794287,6.54480451073928,6.48923749267555,8.82315747749754,8.91429750433421,8.99590893619376,6.50367573006668,6.21927557830562,6.13705310481693,8.75612036568705,8.87252916995852,8.81336219071918
"229969_at",5.68645604058986,5.51318846867171,5.53245892528418,6.34485831103414,6.18513073482773,6.47939670140724,5.48831343829968,5.33255525371186,4.94802141222711,6.61672042676567,6.2870631139355,6.33336391039761
"210706_s_at",8.20465502809241,8.27124646024146,8.05131064577384,7.04588563942739,7.15554538728475,7.2935445029535,7.96986363085548,7.99713313083765,7.83513937553414,7.10104136468066,7.05623605268188,6.8518158637437
"222847_s_at",5.33151808420342,5.22493827054744,5.27432016450234,4.19354261610867,4.01783156202062,4.01049863192253,5.0553484207472,5.40012080148802,5.71252469851652,4.13286440578809,4.23232355535382,3.92937880015517
"213385_at",9.08530315199821,8.85919123035209,8.76820327001589,7.41525165433952,7.44906499249113,7.41266576060235,8.84858906458204,8.65174824871741,8.65728738062056,7.49813909150145,7.46858628006594,7.41176168197062
"223214_s_at",7.54023539829913,7.16248034613145,7.26723997406818,9.27969412863655,9.24135242634212,9.37855351178275,6.9621107172053,6.91417040683701,6.80661284536406,9.40131187960079,9.29580078619536,9.27640398366687
"213365_at",8.73394972450335,8.65995361292075,8.86311315159081,7.16875240144207,6.95780368528735,7.04303461291138,8.54891453370787,8.47136316027274,8.43289010253955,7.31698436962113,7.37274447506694,7.38303284958047
"225272_at",7.22386713295253,6.77766931431769,6.80697749645296,5.93098269283488,5.71875057836334,5.88100530437288,7.15756111521922,7.22136090170492,7.01743442097274,5.83002115248337,5.84211735471364,5.93098269283488
"1553801_a_at",5.66600757170512,5.67979165929499,5.76978662196745,6.51385184605332,6.39659073195491,6.53309776989052,5.33344326618305,5.72306850327121,5.65151409180579,6.62171874819505,6.58497379165018,6.51365665248992
"225083_at",10.922043908528,10.9576989306583,10.9450136232875,12.1578172452239,12.0426229670695,12.1365727381388,10.7225596776246,10.7081458113094,10.8156293559701,11.8386152948051,11.893651885199,11.8429562914981
"1554691_a_at",8.01002166255271,7.99342993832041,7.92080924248039,6.91803281504623,6.86074820325559,7.01598482892013,8.00020282295722,7.98257816662015,7.95390783027874,6.55431451449209,6.44007782804408,6.73749719054327
"65884_at",6.25300009635062,6.25162499974524,6.3934952672674,7.25796317271196,7.39805804101939,7.41762313819935,6.46974840641633,6.01357290415224,6.32032965194644,7.15236245170229,6.81343410840568,7.14978577020583
"226683_at",6.65271362544316,6.67490076618605,6.68239261575029,8.12977724822967,7.98211919199941,8.10099653556454,6.65368703324748,6.60216008791051,6.44175818656933,8.07169851520703,8.08367074809585,8.05522296223822
"204135_at",3.57630396390376,3.84888262134152,3.69955083582795,6.17273295518997,6.15380499490494,6.00265277940201,3.99893198515942,3.68721696847454,4.03821481611888,6.54440121972517,6.94880963742667,6.71931718737854
"227117_at",9.74811885408753,9.90192087298462,9.82541923614315,10.4346463108971,10.5136806122898,10.4571673823855,8.56302040936465,8.59133310453856,8.84204214910462,10.4300681143324,10.5556762677952,10.5560171225885
"214665_s_at",9.23914036508399,9.19223519231193,9.15343210001613,9.92813698990041,9.92452273518868,10.0278153452565,9.14004135343574,9.10206029466193,9.11024146149409,9.84510594079331,9.91070394472397,9.82527964073561
"226017_at",4.66504731915793,4.91137011658769,5.04928054552917,6.58226339497628,6.72640154342379,6.82889805242279,5.37718781136449,5.43490322090131,5.32289710046161,6.6995573209501,6.78183018653037,6.58656627711941
"207777_s_at",5.7991441997226,5.87235063328649,5.56318207705347,3.45872557195733,3.31803416699266,3.19806522091425,5.3527416973135,5.55498444733597,5.35849191219632,3.44158519379619,3.38388517730068,3.4438632981825
"218391_at",9.65046372063293,9.62063893805282,9.58932843320357,10.4964161865191,10.6304511149845,10.5738924892234,9.80970744777521,9.79999252606401,9.84814880987384,10.308284695129,10.2921836503497,10.4099023013832
"225592_at",10.576039634065,10.4817183107065,10.3953853940296,8.84951719416648,8.82631714391519,8.83461159738815,10.4784689770664,10.4375233094804,10.530212314491,8.96027800294853,8.90441882737081,8.87943823540405
"207798_s_at",4.88716721171881,4.90852734528336,5.03432521810129,5.78695342302598,5.23531645382601,5.83579093606151,4.89046676072449,4.67450592078351,4.24382673787564,6.24668685884431,5.38636693960189,6.35733527534463
"219157_at",7.58377681825983,7.33194577944709,7.38050189883287,4.98244899224379,4.81697393219513,4.96259545604582,7.03395176056547,6.93010412901113,7.03903337074748,5.15145899441432,5.00311487164235,4.99711561690651
"226195_at",5.76616007115862,5.98264637273282,5.77886834562864,6.98683897373494,7.03024905918966,7.07238949061604,6.26239064806004,5.61654501117103,5.76020190986121,7.12375321419025,7.11282881677663,7.11594775516713
"232387_at",5.81329323330953,5.65299578808882,5.63059945766899,6.76088599236558,6.39632692839295,6.46837565657355,4.82171430968448,4.86504889189375,5.56816368076013,6.71116197630991,6.56937721948523,5.8405397598462
"239019_at",7.74782854284773,7.80653839223541,7.62898001774703,7.13717897517028,5.55701617064932,5.94392346015949,6.5895734226262,6.90517352049544,7.21605288770288,7.38904469270467,7.2021250402725,7.29887237464914
"224598_at",9.71277928021146,9.47817995442513,9.42488433087812,7.64020423240562,7.94906403054834,7.74711225387625,9.40739795120423,9.38828783265361,9.45204985576646,7.9124493206567,7.83748086664956,7.87917710911622
"218961_s_at",6.31106325803075,6.20755696339294,6.00679398298677,7.3324301485971,7.57661626848269,7.40828155622147,6.50890019741113,6.31563173046124,6.13918044801088,7.39529282951319,7.23498572448327,7.22826453648551
"225483_at",8.09046970555482,8.04037527492073,7.89126676067388,8.86027839498571,9.11176274461787,9.04345415028762,7.89126676067388,7.9902725787079,8.02614182996309,8.93816016298101,8.78572537603909,8.8468592782708
"224968_at",7.79131821947754,7.74212660259914,7.76944158721409,8.65569663109491,8.558699898862,8.74936573326339,8.17880468412009,8.2511556663889,8.02187723834,8.68644518664742,8.72959416402279,8.70770107712663
"213126_at",7.68843459255376,7.66843686531077,7.54536089544654,8.01654456373926,8.14372471538586,7.99175640891085,7.01349349048418,6.88919042687662,6.83548644487638,7.97073997286336,7.99328053334877,8.06780216622191
"203741_s_at",7.304030674305,7.20980431191141,7.17014762459277,5.75956212676542,5.66875754338863,5.66751949356026,6.69178536540656,6.81965217555831,6.92794311038699,5.33620877367015,5.52195709558771,5.62425452425339
"203518_at",4.98990622604924,5.25339658132614,5.0181360995744,6.91727677402185,6.94856111642175,7.15647913365303,4.60246959024111,4.89294369042431,4.82992631765435,7.31567008114884,7.44296586623135,7.46370952915908
"209933_s_at",9.82986670986818,9.84241196450413,9.79326394611138,8.17139117566261,8.28112722503116,8.18583580051555,8.89930956003195,8.88942995660802,8.7951001941944,7.19777313956231,7.3087971483701,7.38131080482109
"203013_at",8.22164147152366,8.14865957084428,8.11496898178859,8.85442905360623,9.11708719334006,8.89896554793575,8.01705101119637,7.98410756284304,7.96990112087371,8.91952308068397,8.90576745540258,8.88559266334559
"219797_at",9.632536054893,9.65365470092028,9.81399833877769,7.9929503555052,7.19038184850686,7.45579916112836,8.99105252478966,8.92460444340035,9.4009645280523,8.42015677937644,8.34371572097214,8.45928195108785
"224719_s_at",11.6394590619989,11.6852051727215,11.6105092389157,10.8563260850395,10.9319348940285,10.9500440287128,12.0067710741483,11.9093421732991,11.9237489496606,10.8371851779193,10.8689993337083,10.9531474723771
"212714_at",9.53617615129047,9.41912105994818,9.3526889892732,10.2844714308427,10.1330356295456,10.3076345128515,9.18617148871154,9.26482686049392,9.33204026424805,10.3439470509269,10.2166884635581,10.318351134277
"225700_at",5.04469195799048,4.84672756496559,5.21233704969909,6.69305041290463,6.81280971787659,6.7619616068459,4.83972048302548,5.1421042152632,4.84230731259679,7.26492437830747,6.94756828317595,6.70721659393321
"1552302_at",6.00770947678919,6.13001397601112,5.63786260550541,6.72284559813211,6.05007693849427,6.28865498787148,5.47892069324881,5.70759573774587,5.54773206567457,6.9594581159645,6.66404659701378,6.56540680204733
"1555920_at",7.44566256636223,7.48171227013146,7.58237453717234,7.46109188870126,6.66972163153148,6.92004649933439,6.40989376746333,6.55441833035453,6.68668341221135,7.57715354308802,7.21486894046654,7.64664399952092
"213599_at",8.96671707231806,8.94181626514561,8.93841456223829,9.77027719958429,9.55540082148175,9.69350991297885,8.86928034597795,9.01819155864391,8.83904915180237,9.92586203589738,9.89887112194862,9.98683335043292
"202009_at",7.98912027343224,8.02485901950871,7.91131822925094,6.81206504796682,7.03949719455284,6.91903286057747,8.03776023650995,7.69198976025198,8.10435060048986,6.84916303097905,6.83901107382669,6.94098592229969
"1554393_a_at",5.45339664822938,5.77003983767352,5.59059551348488,4.2812821400867,3.96880033978371,4.1652591601596,6.15918727848299,6.18350937353544,6.17173786296564,4.23476105914379,4.31101681328627,4.47019170987521
"228736_at",7.29056985942723,6.93599684268543,7.16450125675592,8.35081358619687,7.9650750640311,8.23183663949141,6.62876713743439,6.48482007138514,6.74399028777714,8.37666887715483,8.47625547759501,8.46935889924966
"231219_at",4.75506743951395,5.02188184591311,4.43313441586042,6.07823202261771,6.13282978671513,6.34222734195335,4.77304856800857,4.07245868588024,4.62010614964516,6.03335548260817,6.08099352453914,6.04002228040861
"210221_at",4.47737484493075,4.45485855671043,4.5344292987402,8.35373266974268,8.43230967032098,8.40543678640374,4.0156488241896,4.13333488509987,4.3354109626227,8.66164016081786,8.79241360508407,8.6937407427956
"221756_at",6.00305839577842,6.07046759306925,6.06539359605286,5.10351316973346,5.29954556093732,5.33502119529447,6.46444373174097,5.79213472717295,6.14186316934175,5.15809576078552,5.29500803445001,5.43921877728002
"225841_at",9.20612734386508,9.23570151648304,9.08947380920237,10.257561278068,10.2751289373368,10.2475840284171,9.12119185323078,8.93571251926873,9.1037931468922,10.1148736465962,10.2297575662271,10.2169812796009
"206703_at",6.44236104225103,6.73743340614618,6.85261451809638,6.19216297542595,5.91604421504349,5.96904555899315,6.72012875496379,6.72963711392547,6.83383111704638,6.01947790322125,5.96073728968959,6.38703334277939
"232740_at",3.73816634198073,3.62198717304981,3.91657697727402,5.2965771705771,4.39509943655541,4.76422336180194,3.53427738993416,3.03150027994837,3.52256671996213,4.46379409570344,4.60628080559135,4.25306769771662
"209859_at",5.40491745048785,5.5244952730202,5.4093118702801,7.03832194690267,7.02189070606755,7.13846910074212,5.58810035069703,5.13777180963756,4.98539678458418,6.80826891254876,6.94838112415209,6.8083734036516
"227176_at",6.37775142709931,6.17664428888011,6.17143672570345,4.68625069330866,4.70746514111454,4.74065916447592,5.98644379353721,6.23361725315235,6.11407146759766,4.75743081041674,4.66568764865618,4.77078060879482
"1552486_s_at",5.01485791373288,5.50234519667157,5.56902073121163,6.40085155474533,6.16235395381451,6.29222399298116,4.88310703200463,4.59975367499083,5.03450676384701,6.09780735040596,6.10195087355968,6.09962357545393
"1570410_at",5.50499231847721,5.78124747074733,5.97515426512342,4.9259882893495,5.60009714517729,5.10999798818238,5.99221390172517,6.16997962880967,5.76030473200472,5.0054022244358,5.14576924618836,5.00276862520376
"1552701_a_at",9.01606434553759,9.03568962384331,9.03758357779542,6.87332762754101,6.62992665545376,6.69834513528831,8.73003843897503,8.7436767511159,8.73649437020248,6.06176192839373,6.20745444627155,6.17056253168458
"214876_s_at",5.02784497310516,4.78281709184259,4.60439884139127,7.37233702800236,7.43557031965586,7.45672796753555,4.42151412706341,4.48850672846246,4.15139242946701,7.6569383747977,7.4512373197165,7.49164168348049
"226184_at",5.62695231227279,5.99185100062986,5.740733089775,4.42281566267393,3.81907488838825,3.96139014035257,5.49462492766561,5.17802088809537,5.76905545780979,3.89600299764318,3.94558872728246,3.71694855193536
"1561666_a_at",5.94470487612072,5.91395816950056,5.64864528791212,4.28714240325537,5.10007074229262,4.71412528270699,5.95623032684353,5.4848002036334,6.23003383160175,4.92467173082782,4.84150064287722,5.01039095349035
"235216_at",7.52182808063093,7.73872724383529,7.7658261217493,7.49547659411467,6.47717195886281,6.65860566960877,6.9299893664441,7.32020063058847,7.48578835037322,7.85509266961364,7.79294818040429,7.76422158162401
"234994_at",7.78386312353832,7.58909385879146,7.97791037931641,2.85990023624459,2.93767259926452,3.09956969680341,7.23544620106793,7.15327501020091,7.20767478014653,3.09065709232965,3.02573246205625,3.13377529203611
"225760_at",7.8187009448112,7.70990628255236,7.66809639564242,8.3819260704943,7.93211679134539,8.30394506263922,6.98515422439743,7.00365166690128,7.16597973481151,8.66546380887356,8.62185409494627,8.64336580382624
"226433_at",7.07921522386209,7.20325390843327,6.73143897292697,4.38839363412716,4.38208592556769,4.60693725386412,6.5448237567111,6.8058207991491,6.81608748606254,3.80109088818583,3.94114159633308,4.25861039206545
"224673_at",5.04567476974869,4.72280076029002,4.8718428880281,6.08740374478439,5.799663599748,6.16328728512546,4.96922633411869,4.73753477272288,4.29451713600318,6.20793297346705,5.93650286871925,6.1952912999563
"228337_at",5.3693967238438,5.63285931923258,5.69785593599371,6.49466497443309,5.82268309026927,6.09780735040596,4.89423848061177,4.97118264290358,5.27139595366927,6.44915468458744,6.27850046308959,6.36160674564115
"1552497_a_at",9.2054144211353,9.27434935116189,9.31683566810983,6.63514530817909,6.97033366941278,6.83367006995989,9.13553781130622,9.19952138541899,9.09865853368676,6.84728343423459,6.8793521341231,6.99245564157074
"209485_s_at",3.39619701627014,3.75920699489902,3.43893573028603,6.69557926670407,6.57980181826754,6.24355904150169,3.88099889734956,3.6321664237039,3.98615844906888,6.36031382327236,6.56549295300489,6.4796769648248
"227946_at",5.90206030797146,5.59557029081203,5.5083299141259,6.59685600277748,6.6264163591942,6.95435704134545,5.63122955412245,5.46515682251492,5.52015443187338,6.92670055524448,6.89820133591242,6.8959998100654
"212582_at",9.55577147471507,9.57076041519069,9.59127893813471,10.8803876761639,10.7122893088223,10.7059387670505,9.52685593431072,9.31296459814249,9.3871844823643,11.1388615814301,11.0130154625524,10.9997900216546
"225803_at",7.37381509229529,7.45508836402856,7.33980896307174,5.60779762923903,5.88030419827823,5.46676463050453,6.33962275697449,6.77288843696503,6.38985502410303,6.1753747930087,6.07374905321345,6.1217869848401
"212199_at",9.8340009008357,9.83923485736105,9.98570394046294,10.7400049696495,10.5556621531019,10.6893242101109,9.93872918382361,9.79390941653931,9.79420355022521,10.6731191358011,10.6465977058598,10.764520463538
"225901_at",6.87578712564438,6.63737397172832,6.69427470538643,7.77776594217393,7.58124481658248,7.66032993960951,6.62876713743439,6.54761727119381,6.78718794536274,7.63143895542102,7.65974669357585,7.60498087721515
"238444_at",3.51947945788199,3.31356046779232,3.27191382384671,4.47659068913378,4.48472061581248,4.27298073728339,3.30169487366171,3.30554879934527,3.43869940105709,4.47051922624822,4.68819395111774,4.24663764638735
"1559051_s_at",3.83692122151121,3.98864693501865,4.25196862793841,5.81420863993134,4.98669354468283,5.11732780597633,4.39180640146821,4.31426861946657,4.25712922066895,5.96578337248468,6.00978703096565,5.78395251708842
"200884_at",5.85383144858482,5.63530368894965,5.96428519529711,4.04871379820811,4.23084558993437,4.43812621221118,5.38041912746057,5.99795888654391,6.18209330243497,4.29215454992674,4.03052549526668,4.16837496510831
"212192_at",3.32589545103674,3.40386076728001,3.17762501582169,8.21084661187984,7.87304558545752,8.35807675951819,3.33256016756918,3.18982791102734,3.21435331698215,7.54306313621349,7.40876841480183,7.54544301891856
"200811_at",7.2894122711383,7.44849129367053,7.35811454657031,8.91443908426924,8.9209736151161,8.9834877067928,6.95773191388489,6.87940342592673,6.8933120421287,8.93550960314032,8.89719804151048,9.05017332593616
"229625_at",5.3824448648068,5.67319230084905,4.92159059871555,3.03181688912995,3.16134955768947,2.81057078662257,4.50046126855729,4.20934763129159,4.24864624205659,3.20085699935707,3.07431086066262,3.23964443660125
"223961_s_at",10.8817447441332,10.7291771388672,10.7977339984741,4.38462520770789,4.80866554246618,4.52573956844909,10.8554501886085,10.7294104198455,10.8262139314819,3.83671967097043,4.06054273758183,4.63832915112524
"230516_at",4.14188738414783,4.46944457904182,4.13361743894781,5.10790454512665,5.6391306975226,5.13915699519822,4.36953703859091,4.19920595269608,4.15932162460346,5.07122794106133,5.48537458651021,5.58596623221907
"235005_at",8.35443356238208,8.24479299086079,8.24426784282723,8.88660120762987,8.91680937645486,9.01554565058757,8.00807675838347,8.04309737869659,8.03643984318988,8.83102976383447,8.90963559339844,8.84399858979461
"225681_at",10.6993474033551,10.7207464791956,10.6637945590675,8.65916737188715,8.54069316242416,8.67678424209626,10.9817529624551,10.870714977916,10.8413255330355,8.45128105356069,8.5729974281303,8.59742259272444
"238506_at",7.02484846711882,7.18163747258752,7.40065034197285,7.98888910664741,7.10410058819642,7.47803273278098,6.67940613044211,6.4526431145179,6.57188719130928,7.98037952806538,7.99580812432228,8.01654456373926
"225070_at",8.48066201593262,8.3971822705261,8.57627901780096,9.31719586158755,9.54198078498723,9.30167639669851,8.48444193536695,8.33219767614249,8.56622796087404,9.2393522645472,9.17762217803805,9.2999629764222
"224690_at",7.04415049750427,6.89297392294091,6.71427367731006,7.76468715012042,7.69019896797305,7.77299694598558,7.25352411549739,7.04933444078722,6.97589116067999,7.79736082718533,7.70167436736359,7.77878556947277
"227949_at",9.59389691447705,9.41554252122611,9.42304229919557,4.16202527494562,4.63107275902407,4.30313876718651,9.03504535394076,8.73825199403458,8.96900616174064,4.54860276138628,5.02633585961183,4.27521782734782
"226443_at",7.23606068850982,6.9987810114271,7.1518050085875,7.78718722684325,7.83307151092743,7.9295066998005,7.00322247095974,7.10470925944975,7.05461981243207,7.91622387188362,7.88920281678402,7.92700353313007
"225802_at",8.73825110662404,8.91667229591326,8.72156676736962,9.73546244794281,9.88354881937456,9.69641523093122,8.45811452438275,8.58025016471217,8.62158041016407,9.57418855583771,9.53180296906192,9.55139139257001
"217966_s_at",6.7123783968798,6.86331533743511,6.54435389703851,5.94167931496994,5.27115340320351,5.7079487054915,5.15301542410301,5.28602722741079,5.7440834810879,6.42170934441294,6.31158995337194,6.46798863622713
"210115_at",8.86249062988345,9.11387149604936,9.05635135519631,3.34389586641295,3.48367357401204,3.92465106515127,9.42669182797871,9.05515404960137,9.07178231018757,3.57678931522324,3.9763217361404,3.75504597917874
"238853_at",6.36219440893101,6.41429258545161,6.57297582847097,7.82102470171469,8.1155394143525,8.1298546845824,6.61925520328465,6.49879772969584,6.66292570137959,7.9978553181155,8.16945886660106,8.03499695214458
"233221_at",4.51258691365593,5.08018268329092,4.71175770719293,4.00956724624136,4.04851671682228,3.6970266479768,5.05023403297871,4.75083114581305,4.51317317968382,3.63725218372536,3.96886246523098,3.7866423817511
"229723_at",8.8325991953392,8.75796862284881,8.83097548220561,7.28705796526699,7.02908915855772,7.12584745850939,8.86764732412907,8.94997171776856,8.9582525324913,7.78934746995197,7.93914945018081,7.86633496738524
"214736_s_at",8.10331482705413,8.17639693049736,8.05211787157719,9.53667108123383,9.93544374526756,9.68290597507516,8.34695468410721,7.81496454981431,7.96382876834911,9.60761435483806,9.40027355148066,9.42371680478294
"201732_s_at",7.600804921512,7.98047426833079,8.03362118001313,8.66162962280577,8.11772136992404,8.14441133517393,7.30878112048781,7.39979853836127,7.66888770015119,8.78175643359837,8.6553785934391,8.77177216260309
"226274_at",5.20943533562577,4.85328338063666,4.86383011465765,5.78192006474285,5.91753430872804,5.96821820408511,5.25043350073953,5.13727030089964,5.27409303552014,5.97182718313573,5.78982215969321,6.00852819427872
"1554591_at",4.61648139339547,4.99846354975568,5.20516049540795,4.05000751823368,4.14823190903269,3.95495009659916,4.95177727320261,5.7377547978649,5.27139595366927,3.99774766808075,4.11414084048795,4.20456309407057
"225524_at",4.34680328844183,3.81367660236826,3.85287716799992,4.92213744275881,5.14719379331537,5.51091456529185,3.9357084593099,3.43076397577218,3.73493212336617,4.94138161519224,4.97527766008906,4.93435605567691
"244767_at",3.49215767583001,4.05917611063298,3.81099770840853,4.64130306459257,4.14270029289608,4.33708802781355,3.42690502700163,3.2422356587114,3.36246986414802,5.00396849242547,5.06053167192946,4.90165216191682
"227560_at",7.36517920874475,7.20377781958206,7.24869250233994,8.6117691088964,8.72829673570791,8.66532373358723,6.87933690928297,6.71970494685085,6.57466129198986,8.45755237086593,8.58853722659749,8.31400518462252
"225829_at",5.64407153783709,5.4745165740497,5.77965635527412,7.12464866033238,6.9814741358508,6.99653683129881,5.27829198835129,5.18893817324414,5.41072753827918,6.88906003797601,7.00080168055118,7.15547000636977
"208659_at",11.9320688735722,11.9384752962314,11.9637003611793,11.3801633419427,11.3588540901574,11.3498513441388,12.1309705057354,12.1208778449727,12.1770932935696,11.2059057772952,11.2071717841635,11.1902584503996
"238794_at",7.000831196986,7.22020973370564,7.18786427902966,7.59383382133935,7.27992266592683,7.54449140359953,6.42933979299586,6.35807197216452,6.61125598647503,7.55402462813325,7.64090998060693,7.6401429054941
"229145_at",9.74215389347175,9.75009848076524,9.77396827306631,8.71851783787638,8.45138383753285,8.60250646214201,9.56431082865696,9.54599842322548,9.51739086614858,8.81736528211098,8.90774992314767,8.71499867358555
"228249_at",3.96463897873361,3.7713345943851,4.03617035952244,4.94100535445718,5.61400160471335,5.34447477268587,3.80057348731494,4.13053537715696,4.19192478081375,5.70197438496549,6.3266629472269,6.21961896065411
"214196_s_at",7.14657198106876,6.96736303555856,7.17496961607521,6.16274945285581,6.1764055925691,6.24707475844997,6.60157927790549,6.49660266995175,6.72323640108908,5.69868766056286,5.44396145688178,5.88966598598023
"234978_at",7.04869706187921,7.27836121988134,7.32458361960891,8.30750694258488,8.19844244027319,8.24857491904056,6.73617795477916,6.55896646068865,6.95420220125899,8.23884037726073,8.31903858692203,8.23789922175939
"227109_at",7.99255417905815,8.00401791413338,8.08963191312538,8.67885435734709,8.62961569284974,8.7609349345476,7.84794301444163,7.63142396497683,7.83680355409352,8.76227224463058,8.87284503355248,8.91587917927373
"242492_at",5.38229791242937,5.63751356715748,5.33806614050371,6.76369368445746,6.043738101344,5.90699249459626,5.14126722925334,5.6607920254902,5.57118712731193,6.64805857562373,6.92029194066264,6.50811608572547
"211136_s_at",7.62506371406558,7.39038329853591,7.48611896710759,6.78375014178212,6.51221116655104,6.94587000474476,7.27723467394913,7.10978554508606,7.13727289646506,6.49898855273366,6.24362889484545,6.61045386941325
"226908_at",3.31151457502143,3.08899446655795,3.22386552779617,6.11916159536632,5.23118184131282,6.22833747351202,3.39879677945412,3.15072481991226,3.20949482956993,6.01988702867494,5.92163810930104,5.86566974088613
"236377_at",3.97618582611593,4.00684848007483,3.72414405314795,5.28383834185645,5.37777112586851,5.19298271555364,3.70196904255235,3.90563466218162,3.7070033080628,4.75021479380274,4.59088220671089,4.72811811287627
"1570253_a_at",6.6628766363696,6.40348110940976,6.43324224337759,4.99109010123589,5.04551335670459,4.98683192468389,6.09103225824754,5.65589203664032,6.14341211484167,5.2630804568956,5.35274169731349,5.51226547778064
"235179_at",5.63157653412151,5.98872754556608,5.89250773506955,5.91444569381443,5.3164533978779,5.52477017001219,4.70989485269066,4.99970875955377,4.95669749596015,6.44750860333268,6.10698868214037,6.35099627045033
"200614_at",11.5237829074616,11.4027534691091,11.3821665839275,12.291771513167,12.1938338352335,12.2518670111802,11.2091198618056,11.1568981774386,11.1542423550934,12.1104888005656,12.1895879432389,12.1716121784533
"227295_at",8.2725222332451,8.14331086381895,8.33919841917586,7.28282123281976,7.53620311576932,7.42720686506669,8.53314537974577,8.23658506041188,8.09603695738392,7.15518283199736,7.21458565625725,7.17715857734111
"228570_at",3.21642607950169,3.59636888389642,3.50193599158945,8.64386122232137,8.55534276457837,8.53693176842544,4.0797956646724,3.88104602100384,3.70582153460494,8.48436911068471,8.51201249198351,8.66210494795526
"226325_at",4.2915448717797,4.30032656391148,4.2333235650447,3.29220646160107,3.66971983026596,3.3993081440496,4.22718583446014,4.40308110114378,4.18852880110802,3.64996303085255,3.50674815881304,3.29358371666797
"231039_at",5.27432423218485,5.30123236491058,5.23118069248975,5.88236301552243,5.64452516418806,6.14577953396297,4.96916571976603,5.12232990561883,4.75006816037843,6.00492430797537,5.99201519978055,6.06906484705195
"226267_at",6.58681852270713,5.90134586515594,6.30996206360401,4.29739719516568,3.9368872826669,4.25710301628286,5.57731449549981,5.52813676480508,5.73459258252135,4.00274054838338,4.56890068680112,4.134581502913
"226120_at",4.84046963074971,4.52245566991489,4.85271027461049,6.61194620201492,6.49422848290276,6.74766296243478,4.11278774410722,4.44142749912291,4.37130735887319,6.67779860371193,6.73100201479213,6.68736071688254
"1553132_a_at",7.34152735102209,7.46889724163518,7.521301647711,3.4093399220642,3.265950435837,3.10109367611776,6.79964085088056,6.54481298888772,6.82088608155683,2.8333540169589,3.3358414726046,3.31924722926928
"235096_at",8.33407431296447,8.23531292256073,8.03247198890215,9.17314240962902,9.14767502188958,9.14432512514245,7.70578022014174,7.67098398111108,7.89611434821659,9.06863968736775,9.12765897623589,9.11456132894085
"1552310_at",8.25152329161365,8.20893273083158,8.11448445629618,8.52174095531453,8.35504892670906,8.54661226092623,7.62349163049389,7.70068934235082,7.48167951643591,8.65461028366526,8.61146501380475,8.59483856273794
"228398_at",4.5591327238724,4.30889436203529,4.29118601949482,5.60992754678333,5.52979856018613,5.59581987164699,4.64466217862585,4.11241542848821,4.51238145459364,5.74906264064391,5.74392211782456,5.98225035298121
"235689_at",6.680049599613,6.42476835819563,6.34159503391543,7.77946596539705,7.47832484477739,7.72826104144231,6.11518061945687,6.32940676257371,6.19419074121447,7.76676278764685,7.72580510619124,7.6162830316769
"227611_at",5.66606278328233,5.55295092391589,5.26100045859946,6.48267016957796,6.38306575690832,6.30119747413768,5.24646896887586,5.44765907608218,5.24443850614184,6.39239711921467,6.32748373824497,6.29611277019012
"227423_at",9.20852537026154,9.23591162720134,9.18993941082864,8.01285301334162,8.03747943359136,8.12439852963332,9.34478444962403,9.40507165451635,9.28989739283061,8.20113023096976,8.29426460296019,8.37700335849692
"206337_at",6.63688004821906,6.60869028235026,6.74979421646263,5.12400765586071,4.97659193068204,5.20609930711681,6.62202952372636,6.41314607960965,6.36936690260479,5.01039095349035,5.1407182031473,4.9228896253725
"225752_at",7.72363521880225,7.58553872922251,7.61942421311144,8.34962921718676,8.58050169018364,8.48806023570764,7.5923449503428,7.49845416312317,7.44892176285309,8.57347272297378,8.3795680011898,8.47670704309969
"236150_at",4.6442966258068,3.91312032887003,4.7432677184628,5.64789897410766,5.00225746706902,4.99898656866158,4.16133504830371,4.12110361551384,4.06599075903952,5.43312028599362,5.35628792674813,5.57476842995493
"208059_at",5.29666195779914,5.18724151874403,5.61304075038145,3.96707878948598,4.18961470470924,4.23896361151899,5.00239876621118,5.15364523862725,4.82045570440577,4.22663145817592,4.29209875013374,4.22700200996905
"228953_at",7.15814368601127,6.99128328939174,7.01822806643457,7.76801130222019,7.98368259207363,7.87776056147385,7.06596534265276,6.99424729387935,6.9488959772602,7.97988465908464,7.99644143368756,7.94991571390345
"244723_at",3.62674913761826,3.35885705147883,3.6842079096798,2.82139504092943,3.03903463228884,2.88550755037599,4.05740996933982,4.26221451511861,4.18852880110802,2.74790016865099,2.88297889942451,2.85355252042834
"1555705_a_at",8.81338321183727,8.86882537368523,8.85912146252853,8.15181774909893,8.33224160765592,8.21922520061151,8.63908642024692,8.76808387143924,8.73483603262597,7.94823976880015,7.69620817847712,7.91378370350389
"213392_at",4.86920390361593,4.77147438083431,4.80347059762701,6.17134957147777,6.02426081312846,5.79169010593634,4.94927422367105,4.95885280054441,4.90224034399229,6.21438205681057,6.28031058743074,6.34979025732123
